"instance_id","solver","time","type"
"g9-g79","supplementallad",1,"alg"
"g9-g80","supplementallad",1,"alg"
"g9-g81","supplementallad",4,"alg"
"g9-g82-normed","supplementallad",3,"alg"
"g9-g83","supplementallad",2,"alg"
"g9-g84","supplementallad",78,"alg"
"g9-g85","supplementallad",1,"alg"
"g9-g86-normed","supplementallad",0,"alg"
"g9-g87","supplementallad",1,"alg"
"g9-g88","supplementallad",2,"alg"
"g9-g89","supplementallad",1,"alg"
"g9-g90","supplementallad",8,"alg"
"g9-g91","supplementallad",12,"alg"
"g9-g92","supplementallad",8,"alg"
"g9-g93-normed","supplementallad",431429,"alg"
"g9-g94","supplementallad",8,"alg"
"g9-g95","supplementallad",9,"alg"
"g9-g96","supplementallad",6,"alg"
"g9-g97","supplementallad",9,"alg"
"g9-g98","supplementallad",14,"alg"
"g9-g99","supplementallad",21,"alg"
"images-CVIU11-1-119","supplementallad",6214,"alg"
"images-CVIU11-1-131","supplementallad",948,"alg"
"images-CVIU11-1-50","supplementallad",5672,"alg"
"images-CVIU11-1-81","supplementallad",1583,"alg"
"images-CVIU11-10-110","supplementallad",154,"alg"
"images-CVIU11-10-139","supplementallad",130,"alg"
"images-CVIU11-10-20","supplementallad",458,"alg"
"images-CVIU11-10-50","supplementallad",758,"alg"
"images-CVIU11-10-58","supplementallad",199,"alg"
"images-CVIU11-10-60","supplementallad",292,"alg"
"images-CVIU11-10-93","supplementallad",394,"alg"
"images-CVIU11-11-4","supplementallad",394,"alg"
"images-CVIU11-11-72","supplementallad",445,"alg"
"images-CVIU11-11-8","supplementallad",290,"alg"
"images-CVIU11-12-115","supplementallad",3167,"alg"
"images-CVIU11-12-137","supplementallad",881,"alg"
"images-CVIU11-12-141","supplementallad",874,"alg"
"images-CVIU11-12-4","supplementallad",4373,"alg"
"images-CVIU11-13-11","supplementallad",11,"alg"
"images-CVIU11-13-118","supplementallad",21,"alg"
"images-CVIU11-13-128","supplementallad",31,"alg"
"images-CVIU11-13-13","supplementallad",26,"alg"
"images-CVIU11-13-30","supplementallad",37,"alg"
"images-CVIU11-13-46","supplementallad",26,"alg"
"images-CVIU11-13-7","supplementallad",118,"alg"
"images-CVIU11-14-106","supplementallad",1946,"alg"
"images-CVIU11-14-146","supplementallad",2793,"alg"
"images-CVIU11-14-16","supplementallad",432,"alg"
"images-CVIU11-14-31","supplementallad",1994,"alg"
"images-CVIU11-14-63","supplementallad",2642,"alg"
"images-CVIU11-14-96","supplementallad",987,"alg"
"images-CVIU11-15-146","supplementallad",3697,"alg"
"images-CVIU11-16-143","supplementallad",367,"alg"
"images-CVIU11-16-37","supplementallad",1814,"alg"
"images-CVIU11-16-55","supplementallad",459,"alg"
"images-CVIU11-17-107","supplementallad",203,"alg"
"images-CVIU11-17-14","supplementallad",46,"alg"
"images-CVIU11-17-82","supplementallad",345,"alg"
"images-CVIU11-18-137","supplementallad",210,"alg"
"images-CVIU11-18-139","supplementallad",272,"alg"
"images-CVIU11-18-27","supplementallad",661,"alg"
"images-CVIU11-18-33","supplementallad",1738,"alg"
"images-CVIU11-18-82","supplementallad",939,"alg"
"images-CVIU11-18-85","supplementallad",1398,"alg"
"images-CVIU11-19-129","supplementallad",1177,"alg"
"images-CVIU11-19-131","supplementallad",2890,"alg"
"images-CVIU11-2-24","supplementallad",52,"alg"
"images-CVIU11-2-33","supplementallad",1358,"alg"
"images-CVIU11-2-50","supplementallad",1575,"alg"
"images-CVIU11-2-54","supplementallad",276,"alg"
"images-CVIU11-2-60","supplementallad",314,"alg"
"images-CVIU11-2-63","supplementallad",503,"alg"
"images-CVIU11-2-79","supplementallad",199,"alg"
"images-CVIU11-20-134","supplementallad",2450,"alg"
"images-CVIU11-20-31","supplementallad",3435,"alg"
"images-CVIU11-20-46","supplementallad",3102,"alg"
"images-CVIU11-20-72","supplementallad",4039,"alg"
"images-CVIU11-20-88","supplementallad",3949,"alg"
"images-CVIU11-21-102","supplementallad",1038,"alg"
"images-CVIU11-21-119","supplementallad",8452,"alg"
"images-CVIU11-21-9","supplementallad",2969,"alg"
"images-CVIU11-22-100","supplementallad",611,"alg"
"images-CVIU11-22-107","supplementallad",2131,"alg"
"images-CVIU11-22-110","supplementallad",1164,"alg"
"images-CVIU11-22-118","supplementallad",2459,"alg"
"images-CVIU11-22-12","supplementallad",2925,"alg"
"images-CVIU11-23-113","supplementallad",1339,"alg"
"images-CVIU11-23-143","supplementallad",1171,"alg"
"images-CVIU11-23-48","supplementallad",1623,"alg"
"images-CVIU11-24-113","supplementallad",198,"alg"
"images-CVIU11-24-49","supplementallad",265,"alg"
"images-CVIU11-24-5","supplementallad",491,"alg"
"images-CVIU11-24-77","supplementallad",641,"alg"
"images-CVIU11-25-139","supplementallad",1248,"alg"
"images-CVIU11-25-61","supplementallad",5420,"alg"
"images-CVIU11-25-66","supplementallad",1783,"alg"
"images-CVIU11-25-70","supplementallad",6301,"alg"
"images-CVIU11-25-77","supplementallad",7642,"alg"
"images-CVIU11-25-97","supplementallad",1892,"alg"
"images-CVIU11-26-106","supplementallad",1025,"alg"
"images-CVIU11-26-129","supplementallad",415,"alg"
"images-CVIU11-26-138","supplementallad",2328,"alg"
"images-CVIU11-26-15","supplementallad",7,"alg"
"images-CVIU11-26-57","supplementallad",2774,"alg"
"images-CVIU11-26-70","supplementallad",1872,"alg"
"images-CVIU11-26-71","supplementallad",1856,"alg"
"images-CVIU11-26-75","supplementallad",2251,"alg"
"images-CVIU11-26-77","supplementallad",2443,"alg"
"images-CVIU11-26-78","supplementallad",2291,"alg"
"images-CVIU11-27-125","supplementallad",5158,"alg"
"images-CVIU11-27-137","supplementallad",1426,"alg"
"images-CVIU11-27-144","supplementallad",3418,"alg"
"images-CVIU11-27-17","supplementallad",5514,"alg"
"images-CVIU11-27-36","supplementallad",2991,"alg"
"images-CVIU11-28-130","supplementallad",350,"alg"
"images-CVIU11-28-135","supplementallad",1093,"alg"
"images-CVIU11-28-99","supplementallad",2141,"alg"
"images-CVIU11-29-107","supplementallad",694,"alg"
"images-CVIU11-29-112","supplementallad",319,"alg"
"images-CVIU11-29-114","supplementallad",269,"alg"
"images-CVIU11-29-116","supplementallad",1997,"alg"
"images-CVIU11-29-12","supplementallad",870,"alg"
"images-CVIU11-29-21","supplementallad",868,"alg"
"images-CVIU11-29-3","supplementallad",1071,"alg"
"images-CVIU11-29-39","supplementallad",515,"alg"
"images-CVIU11-29-75","supplementallad",1735,"alg"
"images-CVIU11-29-76","supplementallad",1808,"alg"
"images-CVIU11-29-79","supplementallad",305,"alg"
"images-CVIU11-29-8","supplementallad",707,"alg"
"images-CVIU11-29-82","supplementallad",966,"alg"
"images-CVIU11-3-106","supplementallad",5765,"alg"
"images-CVIU11-3-138","supplementallad",12971,"alg"
"images-CVIU11-3-37","supplementallad",13126,"alg"
"images-CVIU11-3-48","supplementallad",3078,"alg"
"images-CVIU11-3-56","supplementallad",1978,"alg"
"images-CVIU11-3-74","supplementallad",11966,"alg"
"images-CVIU11-30-1","supplementallad",5088,"alg"
"images-CVIU11-30-11","supplementallad",1293,"alg"
"images-CVIU11-30-115","supplementallad",3384,"alg"
"images-CVIU11-30-12","supplementallad",4185,"alg"
"images-CVIU11-30-42","supplementallad",4287,"alg"
"images-CVIU11-30-66","supplementallad",2494,"alg"
"images-CVIU11-31-105","supplementallad",3867,"alg"
"images-CVIU11-31-109","supplementallad",4102,"alg"
"images-CVIU11-31-26","supplementallad",849,"alg"
"images-CVIU11-31-31","supplementallad",3714,"alg"
"images-CVIU11-31-39","supplementallad",2151,"alg"
"images-CVIU11-33-109","supplementallad",522,"alg"
"images-CVIU11-33-59","supplementallad",717,"alg"
"images-CVIU11-33-71","supplementallad",577,"alg"
"images-CVIU11-33-86","supplementallad",317,"alg"
"images-CVIU11-33-88","supplementallad",579,"alg"
"images-CVIU11-33-93","supplementallad",445,"alg"
"images-CVIU11-34-106","supplementallad",625,"alg"
"images-CVIU11-34-135","supplementallad",360,"alg"
"images-CVIU11-34-88","supplementallad",772,"alg"
"images-CVIU11-34-9","supplementallad",404,"alg"
"images-CVIU11-35-141","supplementallad",302,"alg"
"images-CVIU11-35-68","supplementallad",2375,"alg"
"images-CVIU11-36-11","supplementallad",813,"alg"
"images-CVIU11-36-112","supplementallad",226,"alg"
"images-CVIU11-36-140","supplementallad",215,"alg"
"images-CVIU11-37-140","supplementallad",1322,"alg"
"images-CVIU11-37-146","supplementallad",7287,"alg"
"images-CVIU11-37-41","supplementallad",2861,"alg"
"images-CVIU11-37-54","supplementallad",2853,"alg"
"images-CVIU11-37-70","supplementallad",7501,"alg"
"images-CVIU11-37-84","supplementallad",314,"alg"
"images-CVIU11-38-1","supplementallad",4138,"alg"
"images-CVIU11-38-10","supplementallad",3192,"alg"
"images-CVIU11-38-131","supplementallad",1778,"alg"
"images-CVIU11-38-23","supplementallad",4317,"alg"
"images-CVIU11-38-71","supplementallad",6113,"alg"
"images-CVIU11-38-78","supplementallad",8860,"alg"
"images-CVIU11-39-107","supplementallad",231,"alg"
"images-CVIU11-39-114","supplementallad",69,"alg"
"images-CVIU11-39-37","supplementallad",380,"alg"
"images-CVIU11-39-68","supplementallad",410,"alg"
"images-CVIU11-39-80","supplementallad",173,"alg"
"images-CVIU11-4-42","supplementallad",1569,"alg"
"images-CVIU11-4-50","supplementallad",3959,"alg"
"images-CVIU11-40-126","supplementallad",705,"alg"
"images-CVIU11-40-136","supplementallad",4618,"alg"
"images-CVIU11-40-139","supplementallad",2075,"alg"
"images-CVIU11-40-23","supplementallad",6700,"alg"
"images-CVIU11-40-46","supplementallad",6574,"alg"
"images-CVIU11-40-8","supplementallad",5096,"alg"
"images-CVIU11-41-113","supplementallad",1901,"alg"
"images-CVIU11-41-4","supplementallad",5066,"alg"
"images-CVIU11-41-86","supplementallad",3672,"alg"
"images-CVIU11-41-88","supplementallad",6199,"alg"
"images-CVIU11-42-112","supplementallad",1090,"alg"
"images-CVIU11-42-122","supplementallad",2237,"alg"
"images-CVIU11-42-53","supplementallad",1652,"alg"
"images-CVIU11-42-68","supplementallad",6229,"alg"
"images-CVIU11-42-78","supplementallad",6439,"alg"
"images-CVIU11-42-80","supplementallad",1360,"alg"
"images-CVIU11-42-88","supplementallad",4561,"alg"
"images-CVIU11-43-112","supplementallad",861,"alg"
"images-CVIU11-43-65","supplementallad",1341,"alg"
"images-CVIU11-43-76","supplementallad",3940,"alg"
"images-CVIU11-44-119","supplementallad",6491,"alg"
"images-CVIU11-44-20","supplementallad",4269,"alg"
"images-CVIU11-44-84","supplementallad",161,"alg"
"images-CVIU11-44-98","supplementallad",847,"alg"
"images-CVIU11-5-134","supplementallad",2132,"alg"
"images-CVIU11-5-19","supplementallad",6820,"alg"
"images-CVIU11-5-62","supplementallad",5577,"alg"
"images-CVIU11-6-119","supplementallad",3144,"alg"
"images-CVIU11-6-25","supplementallad",610,"alg"
"images-CVIU11-6-58","supplementallad",575,"alg"
"images-CVIU11-7-56","supplementallad",301,"alg"
"images-CVIU11-7-96","supplementallad",492,"alg"
"images-CVIU11-8-120","supplementallad",149,"alg"
"images-CVIU11-8-129","supplementallad",42,"alg"
"images-CVIU11-8-130","supplementallad",29,"alg"
"images-CVIU11-8-20","supplementallad",156,"alg"
"images-CVIU11-8-68","supplementallad",264,"alg"
"images-CVIU11-8-83","supplementallad",170,"alg"
"images-CVIU11-9-110","supplementallad",2012,"alg"
"meshes-CVIU11-1-106","supplementallad",13,"alg"
"meshes-CVIU11-1-120","supplementallad",11,"alg"
"meshes-CVIU11-1-149","supplementallad",31,"alg"
"meshes-CVIU11-1-170","supplementallad",10,"alg"
"meshes-CVIU11-1-175","supplementallad",0,"alg"
"meshes-CVIU11-1-187","supplementallad",260,"alg"
"meshes-CVIU11-1-188","supplementallad",53,"alg"
"meshes-CVIU11-1-20","supplementallad",57,"alg"
"meshes-CVIU11-1-205","supplementallad",7,"alg"
"meshes-CVIU11-1-206","supplementallad",235,"alg"
"meshes-CVIU11-1-220","supplementallad",2,"alg"
"meshes-CVIU11-1-223","supplementallad",88,"alg"
"meshes-CVIU11-1-225","supplementallad",283,"alg"
"meshes-CVIU11-1-250","supplementallad",4,"alg"
"meshes-CVIU11-1-278","supplementallad",0,"alg"
"meshes-CVIU11-1-279","supplementallad",1,"alg"
"meshes-CVIU11-1-282","supplementallad",34,"alg"
"meshes-CVIU11-1-283","supplementallad",195,"alg"
"meshes-CVIU11-1-294","supplementallad",64,"alg"
"meshes-CVIU11-1-305","supplementallad",8,"alg"
"meshes-CVIU11-1-314","supplementallad",520,"alg"
"meshes-CVIU11-1-318","supplementallad",357,"alg"
"meshes-CVIU11-1-34","supplementallad",156,"alg"
"meshes-CVIU11-1-357","supplementallad",2,"alg"
"meshes-CVIU11-1-360","supplementallad",174,"alg"
"meshes-CVIU11-1-368","supplementallad",18,"alg"
"meshes-CVIU11-1-37","supplementallad",2,"alg"
"meshes-CVIU11-1-397","supplementallad",110,"alg"
"meshes-CVIU11-1-410","supplementallad",1,"alg"
"meshes-CVIU11-1-424","supplementallad",60,"alg"
"meshes-CVIU11-1-431","supplementallad",168,"alg"
"meshes-CVIU11-1-461","supplementallad",595,"alg"
"meshes-CVIU11-1-466","supplementallad",0,"alg"
"meshes-CVIU11-1-489","supplementallad",161,"alg"
"meshes-CVIU11-1-511","supplementallad",242,"alg"
"meshes-CVIU11-1-63","supplementallad",11,"alg"
"meshes-CVIU11-1-88","supplementallad",5,"alg"
"meshes-CVIU11-2-100","supplementallad",564,"alg"
"meshes-CVIU11-2-108","supplementallad",25,"alg"
"meshes-CVIU11-2-11","supplementallad",9,"alg"
"meshes-CVIU11-2-121","supplementallad",2,"alg"
"meshes-CVIU11-2-13","supplementallad",40,"alg"
"meshes-CVIU11-2-137","supplementallad",20,"alg"
"meshes-CVIU11-2-177","supplementallad",11,"alg"
"meshes-CVIU11-2-211","supplementallad",11,"alg"
"meshes-CVIU11-2-223","supplementallad",87,"alg"
"meshes-CVIU11-2-233","supplementallad",18,"alg"
"meshes-CVIU11-2-245","supplementallad",3,"alg"
"meshes-CVIU11-2-246","supplementallad",46,"alg"
"meshes-CVIU11-2-248","supplementallad",22,"alg"
"meshes-CVIU11-2-267","supplementallad",111,"alg"
"meshes-CVIU11-2-3","supplementallad",9,"alg"
"meshes-CVIU11-2-300","supplementallad",21,"alg"
"meshes-CVIU11-2-304","supplementallad",0,"alg"
"meshes-CVIU11-2-305","supplementallad",9,"alg"
"meshes-CVIU11-2-317","supplementallad",4,"alg"
"meshes-CVIU11-2-321","supplementallad",16,"alg"
"meshes-CVIU11-2-324","supplementallad",17,"alg"
"meshes-CVIU11-2-349","supplementallad",7,"alg"
"meshes-CVIU11-2-35","supplementallad",14,"alg"
"meshes-CVIU11-2-353","supplementallad",275,"alg"
"meshes-CVIU11-2-354","supplementallad",7,"alg"
"meshes-CVIU11-2-365","supplementallad",6,"alg"
"meshes-CVIU11-2-447","supplementallad",286,"alg"
"meshes-CVIU11-2-449","supplementallad",173,"alg"
"meshes-CVIU11-2-462","supplementallad",3,"alg"
"meshes-CVIU11-2-484","supplementallad",230,"alg"
"meshes-CVIU11-2-487","supplementallad",366,"alg"
"meshes-CVIU11-2-493","supplementallad",8,"alg"
"meshes-CVIU11-2-503","supplementallad",35,"alg"
"meshes-CVIU11-2-511","supplementallad",257,"alg"
"meshes-CVIU11-2-513","supplementallad",9,"alg"
"meshes-CVIU11-2-52","supplementallad",7,"alg"
"meshes-CVIU11-2-54","supplementallad",21,"alg"
"meshes-CVIU11-2-6","supplementallad",55,"alg"
"meshes-CVIU11-2-76","supplementallad",311,"alg"
"meshes-CVIU11-2-80","supplementallad",95,"alg"
"meshes-CVIU11-3-100","supplementallad",540,"alg"
"meshes-CVIU11-3-12","supplementallad",25,"alg"
"meshes-CVIU11-3-130","supplementallad",170,"alg"
"meshes-CVIU11-3-139","supplementallad",13800,"alg"
"meshes-CVIU11-3-147","supplementallad",13,"alg"
"meshes-CVIU11-3-151","supplementallad",4,"alg"
"meshes-CVIU11-3-158","supplementallad",27861242,"alg"
"meshes-CVIU11-3-16","supplementallad",87,"alg"
"meshes-CVIU11-3-17","supplementallad",81,"alg"
"meshes-CVIU11-3-190","supplementallad",27,"alg"
"meshes-CVIU11-3-193","supplementallad",118,"alg"
"meshes-CVIU11-3-195","supplementallad",274,"alg"
"meshes-CVIU11-3-213","supplementallad",6982,"alg"
"meshes-CVIU11-3-218","supplementallad",1342,"alg"
"meshes-CVIU11-3-220","supplementallad",1,"alg"
"meshes-CVIU11-3-23","supplementallad",87,"alg"
"meshes-CVIU11-3-242","supplementallad",7598,"alg"
"meshes-CVIU11-3-246","supplementallad",991,"alg"
"meshes-CVIU11-3-251","supplementallad",92,"alg"
"meshes-CVIU11-3-289","supplementallad",21,"alg"
"meshes-CVIU11-3-290","supplementallad",162,"alg"
"meshes-CVIU11-3-313","supplementallad",1e+08,"alg"
"meshes-CVIU11-3-325","supplementallad",68,"alg"
"meshes-CVIU11-3-35","supplementallad",169,"alg"
"meshes-CVIU11-3-357","supplementallad",90,"alg"
"meshes-CVIU11-3-381","supplementallad",1,"alg"
"meshes-CVIU11-3-408","supplementallad",8,"alg"
"meshes-CVIU11-3-431","supplementallad",155,"alg"
"meshes-CVIU11-3-434","supplementallad",31751260,"alg"
"meshes-CVIU11-3-448","supplementallad",2094,"alg"
"meshes-CVIU11-3-45","supplementallad",920,"alg"
"meshes-CVIU11-3-457","supplementallad",18,"alg"
"meshes-CVIU11-3-484","supplementallad",4211,"alg"
"meshes-CVIU11-3-501","supplementallad",5542,"alg"
"meshes-CVIU11-3-503","supplementallad",409,"alg"
"meshes-CVIU11-3-511","supplementallad",211,"alg"
"meshes-CVIU11-3-512","supplementallad",5841,"alg"
"meshes-CVIU11-3-513","supplementallad",13,"alg"
"meshes-CVIU11-3-526","supplementallad",419,"alg"
"meshes-CVIU11-3-59","supplementallad",5,"alg"
"meshes-CVIU11-3-7","supplementallad",0,"alg"
"meshes-CVIU11-3-97","supplementallad",2535,"alg"
"meshes-CVIU11-3-98","supplementallad",221,"alg"
"meshes-CVIU11-4-114","supplementallad",4,"alg"
"meshes-CVIU11-4-129","supplementallad",497,"alg"
"meshes-CVIU11-4-135","supplementallad",1,"alg"
"meshes-CVIU11-4-166","supplementallad",0,"alg"
"meshes-CVIU11-4-168","supplementallad",16,"alg"
"meshes-CVIU11-4-206","supplementallad",228,"alg"
"meshes-CVIU11-4-213","supplementallad",0,"alg"
"meshes-CVIU11-4-228","supplementallad",136,"alg"
"meshes-CVIU11-4-248","supplementallad",11,"alg"
"meshes-CVIU11-4-268","supplementallad",221,"alg"
"meshes-CVIU11-4-311","supplementallad",359,"alg"
"meshes-CVIU11-4-313","supplementallad",67,"alg"
"meshes-CVIU11-4-325","supplementallad",0,"alg"
"meshes-CVIU11-4-341","supplementallad",3,"alg"
"meshes-CVIU11-4-387","supplementallad",14,"alg"
"meshes-CVIU11-4-441","supplementallad",112,"alg"
"meshes-CVIU11-4-45","supplementallad",19,"alg"
"meshes-CVIU11-4-46","supplementallad",8,"alg"
"meshes-CVIU11-4-471","supplementallad",156,"alg"
"meshes-CVIU11-4-487","supplementallad",360,"alg"
"meshes-CVIU11-4-501","supplementallad",236,"alg"
"meshes-CVIU11-4-80","supplementallad",115,"alg"
"meshes-CVIU11-5-102","supplementallad",190,"alg"
"meshes-CVIU11-5-115","supplementallad",2,"alg"
"meshes-CVIU11-5-121","supplementallad",0,"alg"
"meshes-CVIU11-5-147","supplementallad",12,"alg"
"meshes-CVIU11-5-148","supplementallad",30,"alg"
"meshes-CVIU11-5-163","supplementallad",73,"alg"
"meshes-CVIU11-5-182","supplementallad",35,"alg"
"meshes-CVIU11-5-188","supplementallad",52,"alg"
"meshes-CVIU11-5-191","supplementallad",531,"alg"
"meshes-CVIU11-5-200","supplementallad",7,"alg"
"meshes-CVIU11-5-212","supplementallad",34,"alg"
"meshes-CVIU11-5-216","supplementallad",4,"alg"
"meshes-CVIU11-5-223","supplementallad",96,"alg"
"meshes-CVIU11-5-244","supplementallad",65,"alg"
"meshes-CVIU11-5-283","supplementallad",195,"alg"
"meshes-CVIU11-5-286","supplementallad",6,"alg"
"meshes-CVIU11-5-304","supplementallad",0,"alg"
"meshes-CVIU11-5-306","supplementallad",474,"alg"
"meshes-CVIU11-5-315","supplementallad",1,"alg"
"meshes-CVIU11-5-333","supplementallad",63,"alg"
"meshes-CVIU11-5-34","supplementallad",170,"alg"
"meshes-CVIU11-5-36","supplementallad",132,"alg"
"meshes-CVIU11-5-409","supplementallad",4,"alg"
"meshes-CVIU11-5-433","supplementallad",55,"alg"
"meshes-CVIU11-5-464","supplementallad",285,"alg"
"meshes-CVIU11-5-468","supplementallad",22,"alg"
"meshes-CVIU11-5-488","supplementallad",79,"alg"
"meshes-CVIU11-5-517","supplementallad",185,"alg"
"meshes-CVIU11-5-59","supplementallad",6,"alg"
"meshes-CVIU11-5-73","supplementallad",26,"alg"
"meshes-CVIU11-5-99","supplementallad",340,"alg"
"meshes-CVIU11-6-102","supplementallad",236,"alg"
"meshes-CVIU11-6-150","supplementallad",247,"alg"
"meshes-CVIU11-6-151","supplementallad",3,"alg"
"meshes-CVIU11-6-163","supplementallad",121,"alg"
"meshes-CVIU11-6-194","supplementallad",39,"alg"
"meshes-CVIU11-6-211","supplementallad",10,"alg"
"meshes-CVIU11-6-265","supplementallad",4,"alg"
"meshes-CVIU11-6-293","supplementallad",0,"alg"
"meshes-CVIU11-6-303","supplementallad",32,"alg"
"meshes-CVIU11-6-306","supplementallad",473,"alg"
"meshes-CVIU11-6-314","supplementallad",557,"alg"
"meshes-CVIU11-6-325","supplementallad",1,"alg"
"meshes-CVIU11-6-338","supplementallad",1,"alg"
"meshes-CVIU11-6-345","supplementallad",3,"alg"
"meshes-CVIU11-6-400","supplementallad",45,"alg"
"meshes-CVIU11-6-438","supplementallad",136,"alg"
"meshes-CVIU11-6-443","supplementallad",45,"alg"
"meshes-CVIU11-6-485","supplementallad",28,"alg"
"meshes-CVIU11-6-498","supplementallad",0,"alg"
"meshes-CVIU11-6-523","supplementallad",0,"alg"
"meshes-CVIU11-6-528","supplementallad",394,"alg"
"meshes-CVIU11-6-56","supplementallad",14,"alg"
"meshes-CVIU11-6-58","supplementallad",0,"alg"
"meshes-CVIU11-6-65","supplementallad",653,"alg"
"meshes-CVIU11-6-68","supplementallad",409,"alg"
"meshes-CVIU11-6-77","supplementallad",57,"alg"
"meshes-CVIU11-6-81","supplementallad",7,"alg"
"phase-30-150-0.34-0.36-0.42-1","supplementallad",1740100,"alg"
"phase-30-150-0.34-0.36-0.42-2","supplementallad",126,"alg"
"phase-30-150-0.34-0.36-0.42-3","supplementallad",69745,"alg"
"phase-30-150-0.34-0.36-0.42-4","supplementallad",560,"alg"
"phase-30-150-0.34-0.36-0.42-5","supplementallad",19532,"alg"
"phase-30-150-0.34-0.36-0.42-6","supplementallad",24843239,"alg"
"phase-30-150-0.34-0.36-0.42-7","supplementallad",109604,"alg"
"phase-30-150-0.34-0.36-0.42-8","supplementallad",632,"alg"
"phase-30-150-0.38-0.38-0.44-1","supplementallad",1e+08,"alg"
"phase-30-150-0.38-0.38-0.44-2","supplementallad",11272427,"alg"
"phase-30-150-0.38-0.38-0.44-3","supplementallad",1e+08,"alg"
"phase-30-150-0.38-0.38-0.44-4","supplementallad",423544,"alg"
"phase-30-150-0.38-0.38-0.44-5","supplementallad",1e+08,"alg"
"phase-30-150-0.38-0.38-0.44-6","supplementallad",1e+08,"alg"
"phase-30-150-0.38-0.38-0.44-7","supplementallad",17938942,"alg"
"phase-30-150-0.38-0.38-0.44-8","supplementallad",1e+08,"alg"
"phase-30-150-0.40-0.46-0.48-1","supplementallad",10117299,"alg"
"phase-30-150-0.40-0.46-0.48-2","supplementallad",1e+08,"alg"
"phase-30-150-0.40-0.46-0.48-3","supplementallad",74738292,"alg"
"phase-30-150-0.40-0.46-0.48-4","supplementallad",1662,"alg"
"phase-30-150-0.40-0.46-0.48-5","supplementallad",333767,"alg"
"phase-30-150-0.40-0.46-0.48-6","supplementallad",1e+08,"alg"
"phase-30-150-0.40-0.46-0.48-7","supplementallad",19940,"alg"
"phase-30-150-0.40-0.46-0.48-8","supplementallad",1e+08,"alg"
"phase-30-150-0.42-0.46-0.50-1","supplementallad",17874077,"alg"
"phase-30-150-0.42-0.46-0.50-2","supplementallad",1e+08,"alg"
"phase-30-150-0.42-0.46-0.50-3","supplementallad",231249,"alg"
"phase-30-150-0.42-0.46-0.50-4","supplementallad",1e+08,"alg"
"phase-30-150-0.42-0.46-0.50-5","supplementallad",85258,"alg"
"phase-30-150-0.42-0.46-0.50-6","supplementallad",1e+08,"alg"
"phase-30-150-0.42-0.46-0.50-7","supplementallad",2777342,"alg"
"phase-30-150-0.42-0.46-0.50-8","supplementallad",7035,"alg"
"phase-30-150-0.44-0.46-0.50-1","supplementallad",1e+08,"alg"
"phase-30-150-0.44-0.46-0.50-2","supplementallad",1e+08,"alg"
"phase-30-150-0.44-0.46-0.50-3","supplementallad",25150157,"alg"
"phase-30-150-0.44-0.46-0.50-4","supplementallad",1659594,"alg"
"phase-30-150-0.44-0.46-0.50-5","supplementallad",1e+08,"alg"
"phase-30-150-0.44-0.46-0.50-6","supplementallad",91169406,"alg"
"phase-30-150-0.44-0.46-0.50-7","supplementallad",99395953,"alg"
"phase-30-150-0.44-0.46-0.50-8","supplementallad",103807,"alg"
"phase-30-150-0.46-0.50-0.52-1","supplementallad",1e+08,"alg"
"phase-30-150-0.46-0.50-0.52-2","supplementallad",40562136,"alg"
"phase-30-150-0.46-0.50-0.52-3","supplementallad",9922020,"alg"
"phase-30-150-0.46-0.50-0.52-4","supplementallad",9589104,"alg"
"phase-30-150-0.46-0.50-0.52-5","supplementallad",28408498,"alg"
"phase-30-150-0.46-0.50-0.52-6","supplementallad",32734,"alg"
"phase-30-150-0.46-0.50-0.52-7","supplementallad",48995,"alg"
"phase-30-150-0.46-0.50-0.52-8","supplementallad",1489193,"alg"
"phase-30-150-0.48-0.50-0.54-1","supplementallad",60143633,"alg"
"phase-30-150-0.48-0.50-0.54-2","supplementallad",26597539,"alg"
"phase-30-150-0.48-0.50-0.54-3","supplementallad",1e+08,"alg"
"phase-30-150-0.48-0.50-0.54-4","supplementallad",1e+08,"alg"
"phase-30-150-0.48-0.50-0.54-5","supplementallad",4061602,"alg"
"phase-30-150-0.48-0.50-0.54-6","supplementallad",70651351,"alg"
"phase-30-150-0.48-0.50-0.54-7","supplementallad",1e+08,"alg"
"phase-30-150-0.48-0.50-0.54-8","supplementallad",1e+08,"alg"
"phase-30-150-0.50-0.52-0.54-1","supplementallad",15607874,"alg"
"phase-30-150-0.50-0.52-0.54-2","supplementallad",1e+08,"alg"
"phase-30-150-0.50-0.52-0.54-3","supplementallad",1e+08,"alg"
"phase-30-150-0.50-0.52-0.54-4","supplementallad",1e+08,"alg"
"phase-30-150-0.50-0.52-0.54-5","supplementallad",30681535,"alg"
"phase-30-150-0.50-0.52-0.54-6","supplementallad",1e+08,"alg"
"phase-30-150-0.50-0.52-0.54-7","supplementallad",1e+08,"alg"
"phase-30-150-0.50-0.52-0.54-8","supplementallad",1e+08,"alg"
"phase-30-150-0.52-0.54-0.56-1","supplementallad",1e+08,"alg"
"phase-30-150-0.52-0.54-0.56-2","supplementallad",1e+08,"alg"
"phase-30-150-0.52-0.54-0.56-3","supplementallad",1e+08,"alg"
"phase-30-150-0.52-0.54-0.56-4","supplementallad",1e+08,"alg"
"phase-30-150-0.52-0.54-0.56-5","supplementallad",474404,"alg"
"phase-30-150-0.52-0.54-0.56-6","supplementallad",1e+08,"alg"
